,"index of flare start in ""gj1243_master_slc.dat""","index of flare stop in ""gj1243_master_slc.dat""",t_start,t_stop,t_peak,t_rise,t_decay,flux peak,ED,Duration of rise,Duration of decay,Complex flag,# of people that identified flare event exists,# of people that analyzed this month,# of flare template components fit to event,Flare_Duration
3934,274446.0,274638.0,1148.1165771,1148.2501221,1148.1384277,0.0218506,0.1116943,1.8275018,798.78479,145.079071,653.7056885,1.0,7.0,7.0,2.0,192.30479999987438
3935,274642.0,274651.0,1148.2528076,1148.2589111,1148.2548828,0.0020752,0.0040283,0.0023513,0.4193006,0.1824535,0.2368471,1.0,7.0,7.0,1.0,8.789039999828674
3936,274680.0,274689.0,1148.2786865,1148.2849121,1148.2800293,0.0013428,0.0048828,0.0022811,0.2428967,0.0227541,0.2201426,1.0,7.0,7.0,1.0,8.964863999826775
3937,274743.0,274762.0,1148.3222656,1148.3352051,1148.3256836,0.003418,0.0095215,0.0020322,1.2112176,0.441063,0.7701546,1.0,7.0,7.0,1.0,18.632879999859142
3939,274907.0,274923.0,1148.4360352,1148.4468994,1148.4394531,0.003418,0.0074463,0.0024807,1.1380663,0.3129896,0.8250767,1.0,7.0,7.0,1.0,15.644447999693512
3940,274938.0,274947.0,1148.4571533,1148.4632568,1148.4584961,0.0013428,0.0047607,0.0018833,0.3228142,0.057831,0.2649832,1.0,7.0,7.0,1.0,8.789039999828674
3942,275095.0,275104.0,1148.5648193,1148.5709229,1148.5675049,0.0026855,0.003418,0.0018582,0.5263833,0.2687758,0.2576075,1.0,6.0,7.0,1.0,8.789183999942907
3945,275242.0,275251.0,1148.6656494,1148.6717529,1148.6676025,0.0019531,0.0041504,0.0027658,0.4697069,0.2212009,0.248506,1.0,7.0,7.0,1.0,8.789040000156092
3946,275260.0,275269.0,1148.6778564,1148.68396,1148.6791992,0.0013428,0.0047607,0.0022438,0.3751319,0.0333178,0.3418142,1.0,7.0,7.0,1.0,8.789183999942907
3947,275357.0,275390.0,1148.7438965,1148.7663574,1148.7459717,0.0020752,0.0203857,0.0213442,7.3203039,0.8196828,6.5006213,1.0,7.0,7.0,2.0,32.34369600024365
3949,275488.0,275516.0,1148.8331299,1148.8521729,1148.8439941,0.0108643,0.0081787,0.0035113,1.6313218,0.7432769,0.8880449,1.0,7.0,7.0,2.0,27.421920000015234
3950,275552.0,275570.0,1148.876709,1148.8890381,1148.8780518,0.0013428,0.0109863,0.0067945,1.9746296,0.2898073,1.6848223,1.0,7.0,7.0,1.0,17.753904000310285
3951,275581.0,275590.0,1148.8964844,1148.9025879,1148.8978271,0.0013428,0.0047607,0.0025485,0.3266455,0.1310663,0.1955792,1.0,7.0,7.0,1.0,8.789040000156092
3952,275659.0,275674.0,1148.949585,1148.9598389,1148.9516602,0.0020752,0.0081787,0.010171,1.9957542,0.6061661,1.3895882,1.0,7.0,7.0,1.0,14.76561599993147
3954,275843.0,275852.0,1149.0770264,1149.0831299,1149.0783691,0.0013428,0.0047607,0.0035289,0.3064549,0.0511582,0.2552967,1.0,7.0,7.0,1.0,8.789039999828674
3955,275890.0,275899.0,1149.1090088,1149.1151123,1149.1103516,0.0013428,0.0047607,0.0017918,0.3492659,0.0312212,0.3180447,1.0,7.0,7.0,1.0,8.789039999828674
3956,275959.0,275972.0,1149.1560059,1149.164917,1149.1573486,0.0013428,0.0075684,0.0029074,0.6545472,0.1563079,0.4982393,1.0,7.0,7.0,1.0,12.831983999967633
3958,276089.0,276117.0,1149.2445068,1149.2636719,1149.2459717,0.0014648,0.0177002,0.0123444,3.7313073,0.3902411,3.3410661,1.0,7.0,7.0,2.0,27.597744000013336
3959,276222.0,276240.0,1149.335083,1149.3474121,1149.3371582,0.0020752,0.0102539,0.0016218,0.2921282,0.0177324,0.2743959,1.0,4.0,7.0,1.0,17.753903999982867
3960,276290.0,276299.0,1149.3820801,1149.3883057,1149.3835449,0.0014648,0.0047607,0.0020772,0.3669523,0.1240132,0.2429391,1.0,7.0,7.0,1.0,8.964864000154193
3961,276308.0,276319.0,1149.3944092,1149.4018555,1149.395752,0.0013428,0.0061035,0.0027978,0.412574,0.0845055,0.3280685,1.0,7.0,7.0,1.0,10.722672000119928
3962,276340.0,276362.0,1149.4161377,1149.4311523,1149.4202881,0.0041504,0.0108643,0.0089871,3.8537922,1.4426943,2.411098,1.0,7.0,7.0,2.0,21.621023999796307
3963,276379.0,276395.0,1149.442749,1149.4536133,1149.4440918,0.0013428,0.0095215,0.0028116,1.4633232,0.2243506,1.2389727,1.0,7.0,7.0,1.0,15.644591999807744
3964,276459.0,276472.0,1149.4971924,1149.5061035,1149.4992676,0.0020752,0.0068359,0.0129805,2.2028258,1.0221884,1.1806372,1.0,7.0,7.0,1.0,12.831984000295051
3965,276497.0,276506.0,1149.5230713,1149.5292969,1149.5245361,0.0014648,0.0047607,0.0035462,0.4151305,0.0944533,0.3206772,1.0,7.0,7.0,1.0,8.964863999826775
3966,276556.0,276565.0,1149.5633545,1149.569458,1149.5646973,0.0013428,0.0047607,0.003121,0.229963,0.1105458,0.1194173,1.0,7.0,7.0,1.0,8.789039999828674
3967,276574.0,276583.0,1149.5755615,1149.581665,1149.5769043,0.0013428,0.0047607,0.0016526,0.2816521,-0.0367717,0.3184237,1.0,7.0,7.0,1.0,8.789039999828674
3968,276589.0,276601.0,1149.5858154,1149.5939941,1149.588501,0.0026855,0.0054932,0.0027169,0.7843115,0.3237806,0.4605308,1.0,7.0,7.0,1.0,11.777327999880072
3970,276770.0,276779.0,1149.7091064,1149.71521,1149.7104492,0.0013428,0.0047607,0.0007236,-0.0442019,-0.0297776,-0.0144243,1.0,5.0,7.0,1.0,8.789183999942907
3971,276809.0,276818.0,1149.7355957,1149.7418213,1149.7376709,0.0020752,0.0041504,0.0020778,0.4246469,0.2325303,0.1921166,1.0,6.0,7.0,1.0,8.964864000154193
3972,277009.0,277019.0,1149.8813477,1149.8881836,1149.8828125,0.0014648,0.0053711,0.0020733,0.2367308,0.0551914,0.1815393,1.0,7.0,7.0,1.0,9.843695999916235
3975,277401.0,277414.0,1150.1490479,1150.157959,1150.1518555,0.0028076,0.0061035,0.0047877,1.2008339,0.6236143,0.5772197,1.0,7.0,7.0,2.0,12.831983999967633
3976,277431.0,277440.0,1150.170166,1150.1762695,1150.1715088,0.0013428,0.0047607,0.0080028,0.9141038,0.174247,0.7398568,1.0,7.0,7.0,1.0,8.789039999828674
3977,277465.0,277474.0,1150.1933594,1150.1994629,1150.192627,-0.0007324,0.0068359,0.000512,0.1337798,0.0136782,0.1201016,1.0,5.0,7.0,1.0,8.789040000156092
3978,277490.0,277505.0,1150.2103271,1150.2205811,1150.2110596,0.0007324,0.0095215,0.0009033,0.3124888,0.0392022,0.2732865,1.0,5.0,7.0,1.0,14.765759999718284
3979,277527.0,277575.0,1150.2355957,1150.2689209,1150.239624,0.0040283,0.0292969,0.0714509,27.7843094,4.8783736,22.9059372,1.0,7.0,7.0,2.0,47.9882880000514
3980,277642.0,277654.0,1150.3145752,1150.3227539,1150.315918,0.0013428,0.0068359,0.001017,0.2109417,0.0583988,0.1525429,1.0,5.0,7.0,1.0,11.777327999880072
3982,277774.0,277792.0,1150.4058838,1150.4180908,1150.4072266,0.0013428,0.0108643,0.0040405,2.3649485,0.3247859,2.0401626,1.0,7.0,7.0,1.0,17.578079999984766
3983,277845.0,277856.0,1150.4542236,1150.4616699,1150.4562988,0.0020752,0.0053711,0.0014578,0.0029387,-0.0495806,0.0525194,1.0,4.0,7.0,1.0,10.722672000119928
3984,277869.0,277878.0,1150.4711914,1150.477417,1150.4726562,0.0014648,0.0047607,0.0020306,0.3420429,0.0580742,0.2839687,1.0,7.0,7.0,1.0,8.964864000154193
3985,277959.0,277975.0,1150.5325928,1150.543457,1150.5345459,0.0019531,0.0089111,0.010651,1.9376198,0.592095,1.3455248,1.0,7.0,7.0,1.0,15.64444800002093
3986,277992.0,278111.0,1150.5550537,1150.6380615,1150.5618896,0.0068359,0.0761719,0.2515934,154.7963104,41.1799545,113.6163635,1.0,7.0,7.0,2.0,119.53123200019036
3988,278180.0,278195.0,1150.6850586,1150.6953125,1150.6865234,0.0014648,0.0087891,0.0027386,0.9308713,0.106166,0.8247053,1.0,7.0,7.0,1.0,14.76561599993147
3989,278270.0,278300.0,1150.7470703,1150.7675781,1150.7491455,0.0020752,0.0184326,0.0086796,5.8676085,0.7147112,5.1528974,1.0,7.0,7.0,2.0,29.531232000190357
3990,278395.0,278413.0,1150.8336182,1150.8458252,1150.8356934,0.0020752,0.0101318,0.0121134,2.3260536,0.488829,1.8372246,1.0,7.0,7.0,1.0,17.578079999984766
3991,278430.0,278440.0,1150.8581543,1150.8656006,1150.8594971,0.0013428,0.0061035,0.007929,1.3250998,0.44954,0.8755598,1.0,7.0,7.0,1.0,10.722672000119928
3992,278474.0,278485.0,1150.8887939,1150.8962402,1150.8901367,0.0013428,0.0061035,0.0015673,0.275266,-0.0448192,0.3200852,1.0,6.0,7.0,1.0,10.72267199979251
3993,278506.0,278515.0,1150.9105225,1150.916748,1150.9125977,0.0020752,0.0041504,0.0017281,0.310661,0.0814613,0.2291997,1.0,7.0,7.0,1.0,8.96472000003996
3994,278543.0,278554.0,1150.9364014,1150.9439697,1150.9378662,0.0014648,0.0061035,0.0040281,0.5027314,0.0877678,0.4149636,1.0,7.0,7.0,1.0,10.898352000003797
3995,278560.0,278569.0,1150.947998,1150.9541016,1150.9500732,0.0020752,0.0040283,0.0008589,-0.0232957,0.0571838,-0.0804795,1.0,5.0,7.0,1.0,8.789183999942907
3996,278636.0,278646.0,1151.0004883,1151.0073242,1151.0025635,0.0020752,0.0047607,0.0012625,0.3324846,0.0190335,0.3134511,1.0,2.0,7.0,1.0,9.843696000243654
3997,278762.0,278771.0,1151.0863037,1151.0924072,1151.0876465,0.0013428,0.0047607,0.0012192,0.2146414,0.0577116,0.1569298,1.0,6.0,7.0,1.0,8.789040000156092
3998,278918.0,278931.0,1151.1939697,1151.2027588,1151.1953125,0.0013428,0.0074463,0.0034197,0.8589877,0.1457782,0.7132096,1.0,7.0,7.0,1.0,12.656304000083765
3999,279054.0,279065.0,1151.2872314,1151.2946777,1151.2885742,0.0013428,0.0061035,0.0013214,0.5197672,0.118338,0.4014293,1.0,6.0,7.0,1.0,10.72267199979251
4000,279182.0,279208.0,1151.3743896,1151.3920898,1151.3770752,0.0026855,0.0150146,0.014858,5.1211848,0.8881315,4.2330532,1.0,7.0,7.0,2.0,25.48828799972398
4002,279330.0,279339.0,1151.4786377,1151.4847412,1151.4799805,0.0013428,0.0047607,0.0026795,0.3120334,0.0588827,0.2531507,1.0,6.0,7.0,1.0,8.789039999828674
4003,279565.0,279576.0,1151.6394043,1151.6468506,1151.6407471,0.0013428,0.0061035,0.0064417,0.9384311,0.2127651,0.725666,1.0,7.0,7.0,1.0,10.722672000119928
4004,279649.0,279661.0,1151.6965332,1151.7054443,1151.697998,0.0014648,0.0074463,0.0015078,0.5458538,0.0717543,0.4740995,1.0,7.0,7.0,1.0,12.831983999967633
4005,279715.0,279727.0,1151.7429199,1151.751709,1151.7449951,0.0020752,0.0067139,0.0072711,1.1911955,0.2249933,0.9662023,1.0,7.0,7.0,1.0,12.656303999756346
4006,279746.0,279755.0,1151.7646484,1151.770874,1151.7661133,0.0014648,0.0047607,0.0015755,0.488667,0.0959873,0.3926797,1.0,5.0,7.0,1.0,8.964864000154193
4007,279764.0,279773.0,1151.7769775,1151.7830811,1151.7783203,0.0013428,0.0047607,0.0031956,0.4776119,0.0728602,0.4047517,1.0,7.0,7.0,1.0,8.789183999942907
4009,279811.0,279823.0,1151.80896,1151.8171387,1151.8103027,0.0013428,0.0068359,0.0069887,1.3085498,0.1060231,1.2025267,1.0,7.0,7.0,1.0,11.777327999880072
4010,279923.0,279944.0,1151.8852539,1151.8995361,1151.8873291,0.0020752,0.012207,0.0086946,2.0492644,0.4003008,1.6489636,1.0,7.0,7.0,1.0,20.566368000036164
4011,279999.0,280008.0,1151.9377441,1151.9438477,1151.9396973,0.0019531,0.0041504,0.0014489,0.2149389,0.131387,0.083552,1.0,6.0,7.0,1.0,8.789184000270325
4012,280042.0,280052.0,1151.967041,1151.9737549,1151.9689941,0.0019531,0.0047607,0.0015319,0.2917839,0.0602864,0.2314975,1.0,2.0,7.0,1.0,9.668015999704949
4013,280062.0,280070.0,1151.9805908,1151.9866943,1151.9819336,0.0013428,0.0047607,0.0032209,0.701909,0.2734426,0.4284664,1.0,7.0,7.0,1.0,8.789039999828674
4014,280108.0,280124.0,1152.0125732,1152.0235596,1152.0146484,0.0020752,0.0089111,0.0020518,0.5884824,0.1062984,0.482184,1.0,7.0,7.0,1.0,15.820416000133264
4015,280162.0,280191.0,1152.0494385,1152.0690918,1152.052124,0.0026855,0.0169678,0.0121296,5.0076122,0.6544821,4.3531303,1.0,7.0,7.0,2.0,28.300752000104694
4016,280235.0,280244.0,1152.0991211,1152.1052246,1152.1011963,0.0020752,0.0040283,0.0014482,0.1827827,0.0256048,0.1571779,1.0,7.0,7.0,1.0,8.789039999828674
4017,280421.0,280430.0,1152.2264404,1152.232666,1152.2279053,0.0014648,0.0047607,0.0010836,0.1058528,0.0367402,0.0691127,1.0,7.0,7.0,1.0,8.964864000154193
4018,280462.0,280497.0,1152.255127,1152.2802734,1152.2585449,0.003418,0.0217285,0.0579532,21.4216957,4.9666424,16.4550533,1.0,7.0,7.0,2.0,36.21081600005709
4019,280546.0,280581.0,1152.3137207,1152.3381348,1152.3156738,0.0019531,0.0224609,0.0252746,12.6095629,1.4328632,11.1766996,1.0,7.0,7.0,2.0,35.156304000083765
4020,280745.0,280754.0,1152.4512939,1152.4573975,1152.4532471,0.0019531,0.0041504,0.0020147,0.3291645,0.1697288,0.1594357,1.0,7.0,7.0,1.0,8.789183999942907
4021,280777.0,280786.0,1152.4730225,1152.479126,1152.4743652,0.0013428,0.0047607,0.0048178,0.4311904,0.0234605,0.4077298,1.0,7.0,7.0,1.0,8.789039999828674
4022,280848.0,280859.0,1152.5220947,1152.529541,1152.5241699,0.0020752,0.0053711,0.0028385,0.7809629,0.3493696,0.4315934,1.0,7.0,7.0,1.0,10.722672000119928
4023,280947.0,280959.0,1152.5894775,1152.5976562,1152.5909424,0.0014648,0.0067139,0.001823,0.3748545,0.0822357,0.2926188,1.0,6.0,7.0,1.0,11.77732800020749
4024,280985.0,280994.0,1152.6153564,1152.621582,1152.6168213,0.0014648,0.0047607,0.0064521,0.6022925,0.1633247,0.4389679,1.0,7.0,7.0,1.0,8.964863999826775
4025,281042.0,281056.0,1152.6541748,1152.6638184,1152.659668,0.0054932,0.0041504,0.0026993,0.7210556,0.4238298,0.2972257,1.0,7.0,7.0,1.0,13.886784000169428
4026,281125.0,281142.0,1152.7108154,1152.72229,1152.713501,0.0026855,0.0087891,0.006427,2.0745373,0.6980265,1.3765109,1.0,7.0,7.0,1.0,16.523423999897204
4027,281148.0,281161.0,1152.7271729,1152.7359619,1152.729126,0.0019531,0.0068359,0.0037459,1.0807278,0.300738,0.7799899,1.0,7.0,7.0,1.0,12.656159999969532
4028,281185.0,281204.0,1152.7523193,1152.7747803,1152.7550049,0.0026855,0.0197754,0.0026826,1.9201391,0.0741237,1.8460153,1.0,5.0,7.0,1.0,32.34384000003047
4029,281224.0,281263.0,1152.7884521,1152.8156738,1152.7918701,0.003418,0.0238037,0.0515816,24.0427647,4.6101661,19.4326,1.0,7.0,7.0,2.0,39.199247999895306
4032,281513.0,281534.0,1152.9880371,1153.0023193,1152.9893799,0.0013428,0.0129395,0.0054827,2.8151448,0.1593555,2.6557891,1.0,7.0,7.0,1.0,20.566368000036164
4034,281696.0,281708.0,1153.1140137,1153.1221924,1153.1153564,0.0013428,0.0068359,0.0087549,1.5747238,0.3120249,1.262699,1.0,7.0,7.0,1.0,11.777327999880072
4037,281825.0,281834.0,1153.2025146,1153.2086182,1153.2045898,0.0020752,0.0040283,0.0009588,0.1988014,0.0732412,0.1255603,1.0,7.0,7.0,1.0,8.789183999942907
4038,281968.0,281981.0,1153.3006592,1153.3094482,1153.302002,0.0013428,0.0074463,0.0020206,0.7236118,0.0657913,0.6578205,1.0,6.0,7.0,1.0,12.656159999969532
4039,281988.0,281997.0,1153.314209,1153.3203125,1153.3155518,0.0013428,0.0047607,0.0071299,0.7904575,0.1435057,0.6469518,1.0,7.0,7.0,1.0,8.789040000156092
4040,282012.0,282022.0,1153.3305664,1153.3381348,1153.3326416,0.0020752,0.0054932,0.0025718,0.6289701,0.1394894,0.4894807,1.0,7.0,7.0,1.0,10.89849600011803
4042,282093.0,282106.0,1153.3864746,1153.3952637,1153.387085,0.0006104,0.0081787,0.0020932,0.6046459,0.0279301,0.5767158,1.0,2.0,7.0,1.0,12.656304000083765
4043,282219.0,282231.0,1153.4729004,1153.4810791,1153.4749756,0.0020752,0.0061035,0.0051366,1.2430632,0.4354703,0.8075929,1.0,7.0,7.0,1.0,11.777327999880072
4044,282244.0,282275.0,1153.4899902,1153.5111084,1153.5063477,0.0163574,0.0047607,0.0021608,0.7698155,0.6379147,0.1319008,1.0,7.0,7.0,1.0,30.410208000066632
4045,282322.0,282346.0,1153.5430908,1153.5601807,1153.5444336,0.0013428,0.0157471,0.0250873,6.0594211,1.3956836,4.6637373,1.0,7.0,7.0,1.0,24.609455999961938
4046,282516.0,282529.0,1153.6779785,1153.6867676,1153.6793213,0.0013428,0.0074463,0.0056024,1.2121059,0.2472629,0.964843,1.0,7.0,7.0,1.0,12.656303999756346
4047,282558.0,282578.0,1153.706543,1153.7208252,1153.7086182,0.0020752,0.012207,0.0049664,1.5272447,0.3287633,1.1984813,1.0,7.0,7.0,1.0,20.566368000036164
4048,282690.0,282703.0,1153.7971191,1153.8060303,1153.7991943,0.0020752,0.0068359,0.0051362,1.1718705,0.3541524,0.8177181,1.0,7.0,7.0,1.0,12.832128000081866
4049,282759.0,282780.0,1153.8441162,1153.8591309,1153.8469238,0.0028076,0.012207,0.0124694,4.8988857,1.6850375,3.2138481,1.0,7.0,7.0,1.0,21.621168000237958
4051,282830.0,282838.0,1153.8945312,1153.9000244,1153.895874,0.0013428,0.0041504,0.0021461,0.3467736,0.0748718,0.2719018,1.0,5.0,7.0,1.0,7.910207999739214
4052,282873.0,282881.0,1153.9245605,1153.9306641,1153.9259033,0.0013428,0.0047607,0.0014496,0.0182435,0.0398711,-0.0216276,1.0,6.0,7.0,1.0,8.789183999942907
4053,283011.0,283020.0,1154.9189453,1154.9250488,1154.9202881,0.0013428,0.0047607,0.0025454,0.4017193,0.0687807,0.3329386,1.0,6.0,6.0,1.0,8.789040000156092
4054,283077.0,283100.0,1154.9638672,1154.9796143,1154.9645996,0.0007324,0.0150146,0.0022547,1.9025137,0.1070501,1.7954638,1.0,5.0,6.0,1.0,22.6758239999981
4056,283318.0,283327.0,1155.1348877,1155.1409912,1155.1369629,0.0020752,0.0040283,0.0044639,0.9124158,0.5324149,0.3800009,1.0,6.0,6.0,1.0,8.789039999828674
4057,283335.0,283348.0,1155.1464844,1155.1552734,1155.1533203,0.0068359,0.0019531,0.0028638,0.7519996,0.577319,0.1746806,1.0,6.0,6.0,2.0,12.656159999969532
4058,283384.0,283397.0,1155.180542,1155.1893311,1155.18396,0.003418,0.0053711,0.0023537,0.4875734,0.1667636,0.3208097,1.0,6.0,6.0,1.0,12.656303999756346
4059,283432.0,283440.0,1155.2138672,1155.2193604,1155.2165527,0.0026855,0.0028076,0.0021708,0.2165599,0.0743927,0.1421672,1.0,2.0,6.0,1.0,7.910207999739214
4060,283470.0,283491.0,1155.2397461,1155.2540283,1155.2418213,0.0020752,0.012207,0.0032656,1.657264,0.332817,1.324447,1.0,6.0,6.0,1.0,20.566368000036164
4062,283601.0,283611.0,1155.3303223,1155.3378906,1155.331665,0.0013428,0.0062256,0.0044457,0.8832602,0.0876975,0.7955627,1.0,6.0,6.0,1.0,10.898352000003797
4063,283628.0,283636.0,1155.3494873,1155.3548584,1155.3514404,0.0019531,0.003418,0.0024046,0.1195428,0.139531,-0.0199882,1.0,2.0,6.0,1.0,7.73438400006853
4064,283679.0,283688.0,1155.3841553,1155.3902588,1155.3868408,0.0026855,0.003418,0.0007852,0.0719001,0.017327,0.0545732,1.0,4.0,6.0,1.0,8.789040000156092
4065,283724.0,283732.0,1155.4147949,1155.4208984,1155.4168701,0.0020752,0.0040283,0.004554,0.7751464,0.3818938,0.3932527,1.0,6.0,6.0,1.0,8.789039999828674
4066,283888.0,283900.0,1155.5306396,1155.5388184,1155.5319824,0.0013428,0.0068359,0.0038993,0.8502579,0.2231683,0.6270897,1.0,6.0,6.0,1.0,11.777471999994304
4067,284079.0,284086.0,1155.661377,1155.6674805,1155.6627197,0.0013428,0.0047607,0.0014161,0.2142677,0.0713987,0.142869,1.0,6.0,6.0,1.0,8.789040000156092
4068,284120.0,284132.0,1155.6920166,1155.7001953,1155.6940918,0.0020752,0.0061035,0.001601,0.5051438,0.1134768,0.3916671,1.0,6.0,6.0,1.0,11.777327999880072
4069,284237.0,284252.0,1155.7724609,1155.7825928,1155.7738037,0.0013428,0.0087891,0.0045725,0.784139,0.1850588,0.5990803,1.0,6.0,6.0,1.0,14.5899360000476
4071,284523.0,284543.0,1155.9705811,1155.9842529,1155.9719238,0.0013428,0.0123291,0.0102378,1.7284517,0.2591664,1.4692852,1.0,6.0,6.0,2.0,19.68739200015989
4072,284599.0,284606.0,1156.0236816,1156.0285645,1156.0251465,0.0014648,0.003418,0.0025106,0.1620352,0.059742,0.1022932,1.0,2.0,6.0,1.0,7.031375999977172
4073,284721.0,284730.0,1156.1075439,1156.1136475,1156.1088867,0.0013428,0.0047607,0.0016065,0.2770169,0.0673313,0.2096856,1.0,6.0,6.0,1.0,8.789183999942907
4074,284795.0,284804.0,1156.1593018,1156.1654053,1156.1606445,0.0013428,0.0047607,0.0022775,0.2814358,0.0579545,0.2234813,1.0,6.0,6.0,1.0,8.789039999828674
4076,284878.0,284887.0,1156.2171631,1156.2232666,1156.2185059,0.0013428,0.0047607,0.0017414,0.3119169,0.0387098,0.2732071,1.0,6.0,6.0,1.0,8.789039999828674
4077,284908.0,284929.0,1156.2376709,1156.2539062,1156.2491455,0.0114746,0.0047607,0.0025468,1.3405279,0.8930909,0.4474369,1.0,6.0,6.0,2.0,23.37883200008946
4078,284948.0,284964.0,1156.2675781,1156.2784424,1156.2696533,0.0020752,0.0087891,0.0105239,1.899442,0.606155,1.2932869,1.0,6.0,6.0,1.0,15.644591999807744
4079,285026.0,285039.0,1156.3220215,1156.3309326,1156.3234863,0.0014648,0.0074463,0.0036202,0.9857129,0.08329,0.9024228,1.0,6.0,6.0,1.0,12.831984000295051
4080,285062.0,285076.0,1156.3465576,1156.3568115,1156.3486328,0.0020752,0.0081787,0.0074292,0.6349996,0.254919,0.3800807,1.0,6.0,6.0,1.0,14.76561599993147
4081,285082.0,285091.0,1156.3608398,1156.3670654,1156.3623047,0.0014648,0.0047607,0.0014646,0.2343116,0.0382518,0.1960597,1.0,6.0,6.0,1.0,8.964864000154193
4082,285133.0,285167.0,1156.3956299,1156.420166,1156.3983154,0.0026855,0.0218506,0.0138695,7.863584,0.9720106,6.8915739,1.0,6.0,6.0,1.0,35.33198400029505
4083,285251.0,285272.0,1156.477417,1156.4923096,1156.4801025,0.0026855,0.012207,0.0070871,2.8015735,0.9648886,1.8366849,1.0,6.0,6.0,1.0,21.44534399991244
4084,285343.0,285367.0,1156.5413818,1156.559082,1156.5427246,0.0013428,0.0163574,0.0542119,15.2629347,3.0096319,12.2533026,1.0,6.0,6.0,2.0,25.488288000051398
4085,285380.0,285401.0,1156.5679932,1156.5822754,1156.5693359,0.0013428,0.0129395,0.0099515,4.5562043,0.6386048,3.9175997,1.0,6.0,6.0,1.0,20.566368000036164
4087,285556.0,285571.0,1156.6898193,1156.7000732,1156.6918945,0.0020752,0.0081787,0.0076664,1.8111811,0.4851373,1.3260437,1.0,6.0,6.0,1.0,14.76561599993147
4088,285631.0,285640.0,1156.7423096,1156.7484131,1156.7436523,0.0013428,0.0047607,0.0012029,0.4465126,0.1357425,0.3107701,1.0,4.0,6.0,1.0,8.789040000156092
4089,285646.0,285655.0,1156.7539062,1156.7607422,1156.7539062,0.0,0.0068359,0.0012628,0.4660904,0.1526192,0.3134712,1.0,5.0,6.0,1.0,9.843840000030468
4090,285670.0,285682.0,1156.770874,1156.7790527,1156.7716064,0.0007324,0.0074463,0.0020084,0.81449,0.0221654,0.7923246,1.0,5.0,6.0,1.0,11.777327999880072
4091,285719.0,285738.0,1156.8049316,1156.8178711,1156.8070068,0.0020752,0.0108643,0.0037227,1.2370399,0.3447638,0.8922761,1.0,6.0,6.0,1.0,18.63288000018656
4092,285853.0,285869.0,1156.8983154,1156.9091797,1156.9030762,0.0047607,0.0061035,0.0022683,1.0943011,0.493657,0.6006442,1.0,5.0,6.0,1.0,15.644592000135162
4093,285900.0,285909.0,1156.9302979,1156.9364014,1156.9316406,0.0013428,0.0047607,0.005073,0.6769155,0.0889914,0.5879241,1.0,6.0,6.0,1.0,8.789040000156092
4094,285916.0,285945.0,1156.9418945,1156.9637451,1156.9439697,0.0020752,0.0197754,0.0047557,3.3054028,0.3157686,2.9896343,1.0,6.0,6.0,1.0,31.464864000154193
4095,285982.0,285994.0,1156.9888916,1156.9970703,1156.9909668,0.0020752,0.0061035,0.0053956,0.6088309,0.1972823,0.4115485,1.0,6.0,6.0,1.0,11.777327999880072
4096,286142.0,286151.0,1157.1080322,1157.1142578,1157.1108398,0.0028076,0.003418,0.0007372,0.0283988,0.0987551,-0.0703563,1.0,5.0,6.0,1.0,8.964863999826775
4097,286204.0,286213.0,1157.1517334,1157.1578369,1157.1530762,0.0013428,0.0047607,0.0016965,0.2343076,0.0419355,0.1923722,1.0,5.0,6.0,1.0,8.789039999828674
4098,286328.0,286335.0,1157.236084,1157.2408447,1157.2368164,0.0007324,0.0040283,0.0014073,0.247127,0.0557218,0.1914052,1.0,3.0,6.0,1.0,6.855408000192256
4099,286409.0,286418.0,1157.2919922,1157.2980957,1157.2940674,0.0020752,0.0040283,0.0012328,0.1998366,0.1182801,0.0815565,1.0,6.0,6.0,1.0,8.789039999828674
4100,286421.0,286428.0,1157.3001709,1157.3049316,1157.3015137,0.0013428,0.003418,0.0029169,0.1837999,0.0459702,0.1378297,1.0,2.0,6.0,1.0,6.855407999864838
4101,286447.0,286459.0,1157.3178711,1157.3260498,1157.3192139,0.0013428,0.0068359,0.0022265,0.6894106,0.077703,0.6117076,1.0,6.0,6.0,1.0,11.777327999880072
